Date Issued,Project ID,Project Name,Project Developer,Project Type,Protocol Version,ARB Eligible,CORSIA Qualified,Vintage,"Issuance 
Year",Total Credits Issued,Credits Issued to Project,Credits Issued to Buffer Pool,Credits Transferred to Buffer Pool,Project Site Location,Project Site State,Project Site Country,Methodology /Protocol Version,Verified Removal,Additional Certifications/SDGs,Verifier,Project Website,ACR Issuance Data,Updated 11-1-23,Total Credits Issued: ,233479712
2017-06-14,ACR205,Emission Reductions in California Rice Management Systems,Terra Global Capital,Agricultural Land Management,Version 1.1,No,No,2013,2017,195,195,0,0,Colusa and Glenn Counties in California’s Sacramento Valley.,CALIFORNIA,US,Emission Reductions in Rice Management Systems,,02: Zero Hunger;06: Clean Water and Sanitation;13: Climate Action;15: Life on Land,"Environmental Services, Inc.",,,,,
2017-06-14,ACR205,Emission Reductions in California Rice Management Systems,Terra Global Capital,Agricultural Land Management,Version 1.1,No,No,2012,2017,7,7,0,0,Colusa and Glenn Counties in California’s Sacramento Valley.,CALIFORNIA,US,Emission Reductions in Rice Management Systems,,02: Zero Hunger;06: Clean Water and Sanitation;13: Climate Action;15: Life on Land,"Environmental Services, Inc.",,,,,
2017-06-14,ACR230,Emission Reductions in Midsouth Rice Management Systems,Terra Global Capital,Agricultural Land Management,Version 1.1,No,No,2015,2017,194,194,0,0,"Prairie, McGhee, Desha, Mississippi and Craighead Counties in Arkansas, and Coahoma, Bolivar, and Washington Counties in Mississippi",ARKANSAS,US,Emission Reductions in Rice Management Systems,,02: Zero Hunger;06: Clean Water and Sanitation;13: Climate Action;15: Life on Land,SCS Global Services (Scientific Certification Systems),,,,,
2017-06-14,ACR230,Emission Reductions in Midsouth Rice Management Systems,Terra Global Capital,Agricultural Land Management,Version 1.1,No,No,2014,2017,170,170,0,0,"Prairie, McGhee, Desha, Mississippi and Craighead Counties in Arkansas, and Coahoma, Bolivar, and Washington Counties in Mississippi",ARKANSAS,US,Emission Reductions in Rice Management Systems,,02: Zero Hunger;06: Clean Water and Sanitation;13: Climate Action;15: Life on Land,SCS Global Services (Scientific Certification Systems),,,,,
2017-06-14,ACR230,Emission Reductions in Midsouth Rice Management Systems,Terra Global Capital,Agricultural Land Management,Version 1.1,No,No,2013,2017,31,31,0,0,"Prairie, McGhee, Desha, Mississippi and Craighead Counties in Arkansas, and Coahoma, Bolivar, and Washington Counties in Mississippi",ARKANSAS,US,Emission Reductions in Rice Management Systems,,02: Zero Hunger;06: Clean Water and Sanitation;13: Climate Action;15: Life on Land,SCS Global Services (Scientific Certification Systems),,,,,
2017-06-14,ACR348,Foam Blowing Agent Project 001,297,Industrial Process Emissions,Version 1.0,No,No,2015,2017,13399,13399,0,0,"Earth City, MO",MISSOURI,US,Transition to Advanced Formulation Blowing Agents in Foam Manufacturing and Use,,"03: Good Health and Well-Being;06: Clean Water and Sanitation;09: Industry, Innovation and Infrastructure;12: Responsible Consumption and Production;13: Climate Action","First Environment, Inc.",,,,,
2017-06-16,ACR358,EOS ACR 358,EOS Climate Inc,Ozone Depleting Substances,2014-11-14 00:00:00,Yes,No,2017,2017,60749,60749,0,0,El Dorado,ARKANSAS,US,ARB Compliance Offset Protocol: Destruction of U.S. Ozone Depleting Substances Banks,,"09: Industry, Innovation and Infrastructure;12: Responsible Consumption and Production;13: Climate Action","SES, Inc.",www.eosclimate.com,,,,
2017-06-29,ACR379,Tradewater ODS 6,"Tradewater, LLC",Ozone Depleting Substances,2014-11-14 00:00:00,Yes,No,2017,2017,120918,120918,0,0,El Dorado,ARKANSAS,US,ARB Compliance Offset Protocol: Destruction of U.S. Ozone Depleting Substances Banks,,"09: Industry, Innovation and Infrastructure;12: Responsible Consumption and Production;13: Climate Action",Ruby Canyon Environment,,,,,
2017-08-04,ACR260,Warm Springs Phase I,Era Ecosystem Services,Forest Carbon,2014-11-14 00:00:00,Yes,No,2015,2017,2688651,2262885,425766,0,Warm Springs OR,OREGON,US,ARB Compliance Offset Protocol: U.S. Forest Projects,,06: Clean Water and Sanitation;13: Climate Action;15: Life on Land,SCS Global Services (Scientific Certification Systems),,,,,
2017-08-09,ACR226,Marshall County VAM Abatement Project,"NextEra Energy Marketing, LLC",Coal Mine Methane,2014-04-25 00:00:00,Yes,No,2016,2017,271395,271395,0,0,"Glen Easton, WV  26039",WEST VIRGINIA,US,ARB Compliance Offset Protocol: Mine Methane Capture Projects,,"09: Industry, Innovation and Infrastructure;13: Climate Action",SCS Global Services (Scientific Certification Systems),,,,,
2017-08-16,ACR189,Miller Forest,Steve Miller and Florence Miller Co-Trustees of the Edward Miller Trust,Forest Carbon,2011-10-20 00:00:00,Yes,No,2017,2017,7774,6281,1493,0,5 miles west of Willow Creek,CALIFORNIA,US,ARB Compliance Offset Protocol: U.S. Forest Projects,,06: Clean Water and Sanitation;13: Climate Action;15: Life on Land,SCS Global Services (Scientific Certification Systems),,,,,
2017-08-16,ACR189,Miller Forest,Steve Miller and Florence Miller Co-Trustees of the Edward Miller Trust,Forest Carbon,2011-10-20 00:00:00,Yes,No,2016,2017,7574,6120,1454,0,5 miles west of Willow Creek,CALIFORNIA,US,ARB Compliance Offset Protocol: U.S. Forest Projects,,06: Clean Water and Sanitation;13: Climate Action;15: Life on Land,SCS Global Services (Scientific Certification Systems),,,,,
2017-08-16,ACR200,Brush Creek,Steve Miller and Florence Miller Co-Trustees of the Edward Miller Trust,Forest Carbon,2011-10-20 00:00:00,Yes,No,2017,2017,11678,9436,2242,0,6 miles northeast of Point Arena CA,CALIFORNIA,US,ARB Compliance Offset Protocol: U.S. Forest Projects,,06: Clean Water and Sanitation;13: Climate Action;15: Life on Land,SCS Global Services (Scientific Certification Systems),,,,,
2017-08-16,ACR200,Brush Creek,Steve Miller and Florence Miller Co-Trustees of the Edward Miller Trust,Forest Carbon,2011-10-20 00:00:00,Yes,No,2016,2017,11114,8980,2134,0,6 miles northeast of Point Arena CA,CALIFORNIA,US,ARB Compliance Offset Protocol: U.S. Forest Projects,,06: Clean Water and Sanitation;13: Climate Action;15: Life on Land,SCS Global Services (Scientific Certification Systems),,,,,
2017-08-16,ACR255,Finite Carbon - Colville IFM,Confederated Tribes of the colville Reservation,Forest Carbon,2014-11-14 00:00:00,Yes,No,2016,2017,703115,604116,98999,0,Nespelem,WASHINGTON,US,ARB Compliance Offset Protocol: U.S. Forest Projects,,06: Clean Water and Sanitation;13: Climate Action;15: Life on Land,SCS Global Services (Scientific Certification Systems),,,,,
2017-08-17,ACR324,Finite Carbon - Sealaska Native Alaskan IFM,Sealaska Corporation,Forest Carbon,2015-06-25 00:00:00,Yes,No,2016,2017,11062323,9306732,1755591,0,Southeast Alaska,ALASKA,US,ARB Compliance Offset Protocol: U.S. Forest Projects,,06: Clean Water and Sanitation;13: Climate Action;15: Life on Land,"S&A Carbon, LLC",,,,,
2017-08-21,ACR281,Blue Source - Wisconsin Northern Highlands Improved Forest Management Project,Blue Source,Forest Carbon,2014-11-14 00:00:00,Yes,No,2016,2017,375150,305185,69965,0,Spooner,WISCONSIN,US,ARB Compliance Offset Protocol: U.S. Forest Projects,,06: Clean Water and Sanitation;13: Climate Action;15: Life on Land,"Environmental Services, Inc.",,,,,
2017-09-08,ACR282,Blue Creek,282,Forest Carbon,2014-11-14 00:00:00,Yes,No,2016,2017,9861,7964,1897,0,"Humboldt and Del Norte County, California",CALIFORNIA,US,ARB Compliance Offset Protocol: U.S. Forest Projects,,06: Clean Water and Sanitation;13: Climate Action;15: Life on Land,"Environmental Services, Inc.",,,,,
2017-09-20,ACR367,Elk Creek Permit Area Abandoned Mine Project,Vessels Carbon Solutions,Coal Mine Methane,2014-04-25 00:00:00,Yes,No,2016,2017,230848,230848,0,0,Somerset,COLORADO,US,ARB Compliance Offset Protocol: Mine Methane Capture Projects,,"09: Industry, Innovation and Infrastructure;13: Climate Action",NSF International Strategic Registrations (NSF-ISR),,,,,
2017-09-22,ACR303,White Mountain Apache Tribe Carbon Project II,White Mountain Apache Tribe,Forest Carbon,2014-11-14 00:00:00,Yes,No,2015,2017,6004826,5159212,845614,0,Fort Apache Indian Reservation,ARIZONA,US,ARB Compliance Offset Protocol: U.S. Forest Projects,,06: Clean Water and Sanitation;13: Climate Action;15: Life on Land,SCS Global Services (Scientific Certification Systems),,,,,
2017-10-03,ACR383,Tradewater ODS 7,"Tradewater, LLC",Ozone Depleting Substances,2014-11-14 00:00:00,Yes,No,2017,2017,138972,138972,0,0,East Liverpool,OHIO,US,ARB Compliance Offset Protocol: Destruction of U.S. Ozone Depleting Substances Banks,,"09: Industry, Innovation and Infrastructure;12: Responsible Consumption and Production;13: Climate Action","SES, Inc.",,,,,
2017-10-04,ACR126,Seneca Meadows LFG,Seneca Meadows,Landfill Gas Capture & Combustion,Version 1.0,No,No,2015,2017,470530,470530,0,0,Waterloo,NEW YORK,US,Offset Project Methodology for Landfill Methane Collection and Combustion,,"09: Industry, Innovation and Infrastructure;11: Sustainable Cities and Communities;13: Climate Action","First Environment, Inc.",,,,,
2017-10-04,ACR249,Finite Carbon - Lyme Wyoming IFM,The Lyme Timber Company,Forest Carbon,2014-11-14 00:00:00,Yes,No,2017,2017,288798,233244,55554,0,"Wyoming, McDowell, Mingo, Logan, and Raleigh Counties in West Virginia and Pike County in Kentucky",WEST VIRGINIA,US,ARB Compliance Offset Protocol: U.S. Forest Projects,,06: Clean Water and Sanitation;13: Climate Action;15: Life on Land,SCS Global Services (Scientific Certification Systems),,,,,
2017-10-10,ACR273,Green Diamond Resource Company Klamath East IFM,277,Forest Carbon,2014-11-14 00:00:00,Yes,No,2017,2017,127532,104449,23083,0,Proximity of Klamath Falls,OREGON,US,ARB Compliance Offset Protocol: U.S. Forest Projects,,06: Clean Water and Sanitation;13: Climate Action;15: Life on Land,"S&A Carbon, LLC",,,,,
2017-10-19,ACR369,Foam Blowing Agent Project 002,297,Industrial Process Emissions,Version 1.0,No,No,2015,2017,113546,113546,0,0,Rockford,MINNESOTA,US,Transition to Advanced Formulation Blowing Agents in Foam Manufacturing and Use,,"03: Good Health and Well-Being;06: Clean Water and Sanitation;09: Industry, Innovation and Infrastructure;12: Responsible Consumption and Production;13: Climate Action","First Environment, Inc.",,,,,
2017-10-26,ACR355,Greenwood Dairy Anaerobic Digester,"3Degrees Group, Inc.",Livestock Waste Management,2014-11-14 00:00:00,Yes,No,2017,2017,8240,8240,0,0,"Canton, New York",NEW YORK,US,ARB Compliance Offset Protocol: Capturing and Destroying Methane from Manure Management Systems,,"02: Zero Hunger;09: Industry, Innovation and Infrastructure;13: Climate Action","SES, Inc.",,,,,
2017-10-27,ACR267,Blue Source - Powellton Improved Forest Management Project,Blue Source,Forest Carbon,2014-11-14 00:00:00,Yes,No,2017,2017,1549207,1268801,280406,0,West Virginia,WEST VIRGINIA,US,ARB Compliance Offset Protocol: U.S. Forest Projects,,06: Clean Water and Sanitation;13: Climate Action;15: Life on Land,"S&A Carbon, LLC",,,,,
2017-10-27,ACR385,Tradewater ODS 8,"Tradewater, LLC",Ozone Depleting Substances,2014-11-14 00:00:00,Yes,No,2017,2017,138331,138331,0,0,East Liverpool,OHIO,US,ARB Compliance Offset Protocol: Destruction of U.S. Ozone Depleting Substances Banks,,"09: Industry, Innovation and Infrastructure;12: Responsible Consumption and Production;13: Climate Action","SES, Inc.",,,,,
2017-11-03,ACR276,Blue Source - Allegheny Improved Forest Management Project,Blue Source,Forest Carbon,2014-11-14 00:00:00,Yes,No,2017,2017,2136112,1728462,407650,0,Horner,WEST VIRGINIA,US,ARB Compliance Offset Protocol: U.S. Forest Projects,,06: Clean Water and Sanitation;13: Climate Action;15: Life on Land,"S&A Carbon, LLC",,,,,
2017-11-03,ACR313,High Island Dairy,"Camco Offsets I, LLC",Livestock Waste Management,2014-11-14 00:00:00,Yes,No,2016,2017,15385,15385,0,0,Le Sueur,MINNESOTA,US,ARB Compliance Offset Protocol: Capturing and Destroying Methane from Manure Management Systems,,"02: Zero Hunger;09: Industry, Innovation and Infrastructure;13: Climate Action",Ruby Canyon Environment,,,,,
2017-11-17,ACR190,Big Sky Dairy,"Camco Offsets I, LLC",Livestock Waste Management,2014-11-14 00:00:00,Yes,No,2016,2017,22071,22071,0,0,"Gooding, ID",IDAHO,US,ARB Compliance Offset Protocol: Capturing and Destroying Methane from Manure Management Systems,,"02: Zero Hunger;09: Industry, Innovation and Infrastructure;13: Climate Action",Ruby Canyon Environment,,,,,
2017-11-17,ACR322,Statz Bros. Home Farm Anaerobic Digester,"3Degrees Group, Inc.",Livestock Waste Management,2014-11-14 00:00:00,Yes,No,2017,2017,10926,10926,0,0,Sun Prairie,WISCONSIN,US,ARB Compliance Offset Protocol: Capturing and Destroying Methane from Manure Management Systems,,"02: Zero Hunger;09: Industry, Innovation and Infrastructure;13: Climate Action","Agri-Waste Technology, Inc.",,,,,
2017-11-17,ACR323,Statz B Farm Anaerobic Digester,"3Degrees Group, Inc.",Livestock Waste Management,2014-11-14 00:00:00,Yes,No,2017,2017,20009,20009,0,0,5707 County Road Vv,WISCONSIN,US,ARB Compliance Offset Protocol: Capturing and Destroying Methane from Manure Management Systems,,"02: Zero Hunger;09: Industry, Innovation and Infrastructure;13: Climate Action","Agri-Waste Technology, Inc.",,,,,
2017-11-17,ACR353,Cow Poo Digester,"3Degrees Group, Inc.",Livestock Waste Management,2014-11-14 00:00:00,Yes,No,2017,2017,7781,7781,0,0,Alma Center,WISCONSIN,US,ARB Compliance Offset Protocol: Capturing and Destroying Methane from Manure Management Systems,,"02: Zero Hunger;09: Industry, Innovation and Infrastructure;13: Climate Action","Agri-Waste Technology, Inc.",,,,,
2017-12-06,ACR387,Tradewater ODS 9,"Tradewater, LLC",Ozone Depleting Substances,2014-11-14 00:00:00,Yes,No,2017,2017,129854,129854,0,0,"East Liverpool, OH",OHIO,US,ARB Compliance Offset Protocol: Destruction of U.S. Ozone Depleting Substances Banks,,"09: Industry, Innovation and Infrastructure;12: Responsible Consumption and Production;13: Climate Action","SES, Inc.",,,,,
2017-12-10,ACR360,Finite Carbon - Ahtna Native Alaskan IFM,"Ahtna, Incorporated",Forest Carbon,2014-11-14 00:00:00,Yes,No,2017,2017,14863538,12504694,2358844,0,"Glennallen, AK",ALASKA,US,ARB Compliance Offset Protocol: U.S. Forest Projects,,06: Clean Water and Sanitation;13: Climate Action;15: Life on Land,SCS Global Services (Scientific Certification Systems),,,,,
2017-12-29,ACR282,Blue Creek,282,Forest Carbon,2014-11-14 00:00:00,Yes,No,2017,2017,227161,183464,43697,0,"Humboldt and Del Norte County, California",CALIFORNIA,US,ARB Compliance Offset Protocol: U.S. Forest Projects,,06: Clean Water and Sanitation;13: Climate Action;15: Life on Land,"Environmental Services, Inc.",,,,,
2018-01-26,ACR279,Cumberland Forest - Lonesome Pine Improved Forest Management Project,The Nature Conservancy,Forest Carbon,2014-11-14 00:00:00,Yes,No,2017,2018,585573,473143,112430,0,Wise,VIRGINIA,US,ARB Compliance Offset Protocol: U.S. Forest Projects,,06: Clean Water and Sanitation;13: Climate Action;15: Life on Land,SCS Global Services (Scientific Certification Systems),,,,,
2018-02-02,ACR284,Finite Carbon - Massachusetts Audubon Society IFM,"Massachusetts Audubon Society, Inc.",Forest Carbon,2014-11-14 00:00:00,Yes,No,2017,2018,792474,640002,152472,0,"Berkshire, Hampshire, Franklin, Worcester Counties in Commonwealth of Massachusetts",MASSACHUSETTS,US,ARB Compliance Offset Protocol: U.S. Forest Projects,,06: Clean Water and Sanitation;13: Climate Action;15: Life on Land,"S&A Carbon, LLC",,,,,
2018-02-12,ACR266,Green Assets - Milbury Avoided Conversion Project,169,Forest Carbon,2014-11-14 00:00:00,Yes,No,2017,2018,337870,302260,35610,0,Allendale,SOUTH CAROLINA,US,ARB Compliance Offset Protocol: U.S. Forest Projects,,06: Clean Water and Sanitation;13: Climate Action;15: Life on Land,"Environmental Services, Inc.",,,,,
2018-02-15,ACR401,Tradewater ODS 10,"Tradewater, LLC",Ozone Depleting Substances,2014-11-14 00:00:00,Yes,No,2018,2018,137262,137262,0,0,East Liverpool,OHIO,US,ARB Compliance Offset Protocol: Destruction of U.S. Ozone Depleting Substances Banks,,"09: Industry, Innovation and Infrastructure;12: Responsible Consumption and Production;13: Climate Action","SES, Inc.",,,,,
2018-02-28,ACR349,Kettle Butte Digester,"3Degrees Group, Inc.",Livestock Waste Management,2014-11-14 00:00:00,Yes,No,2017,2018,24220,24220,0,0,Roberts,IDAHO,US,ARB Compliance Offset Protocol: Capturing and Destroying Methane from Manure Management Systems,,"02: Zero Hunger;09: Industry, Innovation and Infrastructure;13: Climate Action","SES, Inc.",,,,,
2018-03-16,ACR283,Rosendale Anaerobic Digester,"Camco Offsets I, LLC",Livestock Waste Management,2014-11-14 00:00:00,Yes,No,2017,2018,29410,29410,0,0,Pickett,WISCONSIN,US,ARB Compliance Offset Protocol: Capturing and Destroying Methane from Manure Management Systems,,"02: Zero Hunger;09: Industry, Innovation and Infrastructure;13: Climate Action",GHD Limited,,,,,
2018-03-21,ACR388,Corinth Abandoned Mine Methane Recovery Project,Keyrock Energy LLC,Coal Mine Methane,2014-04-25 00:00:00,Yes,No,2017,2018,205323,205323,0,0,Thompsonville,ILLINOIS,US,ARB Compliance Offset Protocol: Mine Methane Capture Projects,,"09: Industry, Innovation and Infrastructure;13: Climate Action","SES, Inc.",,,,,
2018-03-22,ACR248,Cumberland Forest Highlands IFM,The Nature Conservancy,Forest Carbon,2014-11-14 00:00:00,Yes,No,2017,2018,301157,243214,57943,0,"Wise, Dickenson, Russell, and Buchannan Counties",VIRGINIA,US,ARB Compliance Offset Protocol: U.S. Forest Projects,,06: Clean Water and Sanitation;13: Climate Action;15: Life on Land,SCS Global Services (Scientific Certification Systems),,,,,
2018-03-22,ACR268,Green Assets - HMWCF-I Avoided Conversion Project,169,Forest Carbon,2014-11-14 00:00:00,Yes,No,2017,2018,820587,729216,91371,0,Lagrange,GEORGIA,US,ARB Compliance Offset Protocol: U.S. Forest Projects,,06: Clean Water and Sanitation;13: Climate Action;15: Life on Land,"S&A Carbon, LLC",,,,,
2018-03-31,ACR404,Tradewater ODS 11,"Tradewater, LLC",Ozone Depleting Substances,2014-11-14 00:00:00,Yes,No,2018,2018,118326,118326,0,0,East Liverpool,OHIO,US,ARB Compliance Offset Protocol: Destruction of U.S. Ozone Depleting Substances Banks,,"09: Industry, Innovation and Infrastructure;12: Responsible Consumption and Production;13: Climate Action","SES, Inc.",,,,,
2018-04-12,ACR368,Anew - Middlebury Forestry Project,Blue Source,Forest Carbon,Version 1.2,No,No,2018,2018,30069,30069,0,5413,"Middlebury, Vermont",VERMONT,US,Improved Forest Management (IFM) on Non-Federal U.S. Forestlands,,"03: Good Health and Well-Being;04: Quality Education;06: Clean Water and Sanitation;09: Industry, Innovation and Infrastructure;11: Sustainable Cities and Communities;13: Climate Action;15: Life on Land",SCS Global Services (Scientific Certification Systems),,,,,
